Date,AAPL,MSFT,SPX
2013-04-11,58.625735999999996,27.018002000000003,1593.369995
2013-04-12,58.01428000000001,26.877964000000002,1588.849976
2013-04-15,56.671231999999996,26.784605,1552.359985
2013-04-16,57.533752,27.046008,1574.569946
2013-04-17,54.369827,26.915307000000002,1552.01001
2013-04-18,52.91879300000001,26.877964000000002,1541.609985
2013-04-19,52.713626,27.792879,1555.25
2013-04-22,53.812360999999996,28.78248,1562.5
2013-04-23,54.819306999999995,28.567756,1578.780029
2013-04-24,54.728871,29.650716,1578.790039
2013-04-25,55.123013,29.818762,1585.160034
2013-04-26,56.31353299999999,29.678724,1582.23999
2013-04-29,58.057471,30.444265,1593.609985
2013-04-30,59.766313000000004,30.901721000000002,1597.569946
2013-05-01,59.295235999999996,30.54696,1582.699951
2013-05-02,60.136159,30.957736999999998,1597.589966
2013-05-03,60.738170999999994,31.265822999999997,1614.420044
2013-05-06,62.186499,31.508553999999997,1617.5
2013-05-07,61.90979300000001,31.097777,1625.959961
2013-05-08,62.608986,30.799028999999997,1632.689941
2013-05-09,62.06276999999999,30.490944,1626.670044
2013-05-10,61.546455,30.51895,1633.699951
2013-05-13,61.786954,30.836370000000002,1633.77002
2013-05-14,60.308653,31.522668,1650.339966
2013-05-15,58.269195999999994,31.82351,1658.780029
2013-05-16,59.047751,32.039744,1650.469971
2013-05-17,58.868396999999995,32.782446,1667.469971
2013-05-20,60.18229,32.979877,1666.290039
2013-05-21,59.737984,32.763643,1669.160034
2013-05-22,59.967608999999996,32.538013,1655.349976
2013-05-23,60.07495,32.105553,1650.51001
2013-05-24,60.483928000000006,32.218368,1649.599976
2013-05-28,59.97984,32.923468,1660.060059
2013-05-29,60.456753000000006,32.79185,1648.359985
2013-05-30,61.357592000000004,32.932867,1654.410034
2013-05-31,61.106230000000004,32.810653,1630.73999
2013-06-03,61.240742000000004,33.459343,1640.420044
2013-06-04,61.049158999999996,32.895265,1631.380005
2013-06-05,60.47849300000001,32.697834,1608.900024
2013-06-06,59.574936,32.867058,1622.560059
2013-06-07,60.030112,33.534552000000005,1643.380005
2013-06-10,59.633361,33.346528,1642.810059
2013-06-11,59.458086,32.754243,1626.130005
2013-06-12,58.723012,32.904665,1612.52002
2013-06-13,59.235252,32.641428000000005,1636.359985
2013-06-14,58.432244,32.340586,1626.72998
2013-06-17,58.697196999999996,32.904665,1639.040039
2013-06-18,58.665943999999996,32.885861,1651.810059
2013-06-19,57.474336,32.51921,1628.930054
2013-06-20,56.63736,31.485065000000002,1588.189941
2013-06-21,56.183544,31.278234,1592.430054
2013-06-24,54.694373,31.701295000000002,1573.089966
2013-06-25,54.706601,31.654286,1588.030029
2013-06-26,54.087019,32.293577,1603.26001
2013-06-27,53.504123,32.547413,1613.199951
2013-06-28,53.877777,32.472204,1606.280029
2013-07-01,55.602005000000005,32.30298,1614.959961
2013-07-02,56.861551,31.908122,1614.079956
2013-07-03,57.175416000000006,31.973931,1615.410034
2013-07-05,56.716165000000004,32.161958,1631.890015
2013-07-08,56.394147,32.274777,1640.459961
2013-07-09,57.38601800000001,32.293577,1652.319946
2013-07-10,57.16590600000001,32.622625,1652.619995
2013-07-11,58.057233,33.553354999999996,1675.02002
2013-07-12,57.951253,33.534552000000005,1680.189941
2013-07-15,58.077616000000006,34.004619,1682.5
2013-07-16,58.452622999999996,34.098634000000004,1676.26001
2013-07-17,58.467572,33.600365000000004,1680.910034
2013-07-18,58.664587,33.318321999999995,1689.369995
2013-07-19,57.739289,29.520184000000004,1692.089966
2013-07-22,57.924078,30.093665,1695.530029
2013-07-23,56.929485,29.91504,1692.390015
2013-07-24,59.853477000000005,30.046659000000002,1685.939941
2013-07-25,59.580371,29.510783,1690.25
2013-07-26,59.918696999999995,29.727015,1691.6500239999998
2013-07-29,60.842634,29.651804,1685.3299559999998
2013-07-30,61.594013000000004,29.943245,1685.959961
2013-07-31,61.48666899999999,29.933844,1685.72998
2013-08-01,62.050543000000005,29.774021,1706.869995
2013-08-02,62.846759999999996,29.98085,1709.6700440000002
2013-08-05,63.785644999999995,29.802225,1707.140015
2013-08-06,63.21497900000001,29.689409,1697.369995
2013-08-07,63.178291,30.140674,1690.910034
2013-08-08,63.052462,30.920983000000003,1697.47998
2013-08-09,62.155243999999996,30.742359000000004,1691.4200440000002
2013-08-12,63.920953000000004,30.902179999999998,1689.469971
2013-08-13,66.958616,30.514009,1694.160034
2013-08-14,68.179978,30.627619,1685.390015
2013-08-15,68.09928000000001,30.097437,1661.319946
2013-08-16,68.703808,30.106903000000003,1655.829956
2013-08-19,69.443735,29.718732,1646.060059
2013-08-20,68.531477,29.936488,1652.349976
2013-08-21,68.707913,29.927020000000002,1642.800049
2013-08-22,68.789969,30.665490000000002,1656.959961
2013-08-23,68.52464,32.899840000000005,1663.5
2013-08-26,68.79134300000001,32.331786,1656.780029
2013-08-27,66.82458100000001,31.489169,1630.47998
2013-08-28,67.140522,31.261948999999998,1634.959961
2013-08-29,67.249941,31.763728999999998,1638.170044
2013-08-30,66.637211,31.621717999999998,1632.969971
2013-09-03,66.823215,30.182643,1639.77002
2013-09-04,68.205967,29.538849,1653.079956
2013-09-05,67.738206,29.567251000000002,1655.079956
2013-09-06,68.14168199999999,29.491509999999998,1655.170044
2013-09-09,69.229003,29.974357,1671.709961
2013-09-10,67.65204399999999,30.665490000000002,1683.9899899999998
2013-09-11,63.968818999999996,30.996858000000003,1689.130005
2013-09-12,64.649939,30.949516999999997,1683.4200440000002
2013-09-13,63.584495,31.271415,1687.9899899999998
2013-09-16,61.563031,31.053660999999998,1697.5999760000002
2013-09-17,62.274238000000004,31.176740000000002,1704.7600100000002
2013-09-18,63.554407999999995,31.545975,1725.52002
2013-09-19,64.59659599999999,31.848938,1722.339966
2013-09-20,63.92779,31.044195000000002,1709.910034
2013-09-23,67.104965,30.996858000000003,1701.839966
2013-09-24,66.894338,30.722296999999998,1697.4200440000002
2013-09-25,65.858987,30.7791,1692.77002
2013-09-26,66.500438,31.025259000000002,1698.6700440000002
2013-09-27,66.025847,31.498638,1691.75
2013-09-30,65.205221,31.508104,1681.550049
2013-10-01,66.73841999999999,31.792134000000004,1695.0
2013-10-02,66.95725,32.114028999999995,1693.869995
2013-10-03,66.116113,32.057226,1678.660034
2013-10-04,66.064143,32.076161,1690.5
2013-10-07,66.709699,31.527040000000003,1676.119995
2013-10-08,65.778289,31.252478999999997,1655.449951
2013-10-09,66.55104200000001,31.309286,1656.400024
2013-10-10,66.968192,31.962547999999998,1692.560059
2013-10-11,67.401754,32.312851,1703.199951
2013-10-14,67.843519,32.615813,1710.140015
2013-10-15,68.204594,32.653684000000005,1698.060059
2013-10-16,68.536948,32.795696,1721.540039
2013-10-17,69.000597,33.060787,1733.1500239999998
2013-10-18,69.601019,33.098658,1744.5
2013-10-21,71.306549,33.127063,1744.660034
2013-10-22,71.102758,32.738892,1754.6700440000002
2013-10-23,71.798918,31.962547999999998,1746.380005
2013-10-24,72.749473,31.92468,1752.069946
2013-10-25,71.935692,33.827662,1759.77002
2013-10-28,72.471829,33.676181,1762.109985
2013-10-29,70.666464,33.628844,1771.949951
2013-10-30,71.790716,33.647779,1763.310059
2013-10-31,71.489814,33.5247,1756.540039
2013-11-01,71.12464200000001,33.63831,1761.640015
2013-11-04,72.043737,34.02648,1767.930054
2013-11-05,71.865936,34.689212,1762.969971
2013-11-06,71.66233100000001,36.147220000000004,1770.4899899999998
2013-11-07,70.502627,35.503424,1747.1500239999998
2013-11-08,71.61280500000001,35.768515,1770.609985
2013-11-11,71.405077,35.588632000000004,1771.890015
2013-11-12,71.537139,35.370878000000005,1767.689941
2013-11-13,71.622437,36.128284,1782.0
2013-11-14,72.65833,35.995739,1790.619995
2013-11-15,72.222236,35.825322,1798.180054
2013-11-18,71.34729300000001,35.219397,1791.530029
2013-11-19,71.47385899999999,35.047688,1787.869995
2013-11-20,70.84792,35.372027,1781.369995
2013-11-21,71.692593,35.677287,1795.8499760000002
2013-11-22,71.50825,35.839455,1804.7600100000002
2013-11-25,72.050273,35.906231,1802.47998
2013-11-26,73.37918499999999,35.629588,1802.75
2013-11-27,75.107051,35.868072,1807.22998
2013-11-29,76.497869,36.373662,1805.810059
2013-12-02,75.832042,36.678922,1800.9000239999998
2013-12-03,77.90795,36.545371,1795.1500239999998
2013-12-04,77.726362,37.146349,1792.810059
2013-12-05,78.12531,36.249649,1785.030029
2013-12-06,77.041265,36.593067,1805.089966
2013-12-09,77.923084,36.926944,1808.369995
2013-12-10,77.802021,36.354583,1802.619995
2013-12-11,77.225607,35.877614,1782.219971
2013-12-12,77.112802,35.505578,1775.5
2013-12-13,76.272258,34.999989,1775.319946
2013-12-16,76.694598,35.190777000000004,1786.540039
2013-12-17,76.349298,34.837821000000005,1781.0
2013-12-18,75.76875600000001,34.895058,1810.6500239999998
2013-12-19,74.900697,34.580257,1809.5999760000002
2013-12-20,75.52801,35.104921999999995,1818.319946
2013-12-23,78.426587,34.933213,1827.9899899999998
2013-12-24,78.093666,35.372027,1833.319946
2013-12-26,77.575037,35.715441999999996,1842.02002
2013-12-27,77.05089699999999,35.572354,1841.4000239999998
2013-12-30,76.284638,35.572354,1841.069946
2013-12-31,77.178837,35.686825,1848.359985
2014-01-02,76.093418,35.448341,1831.97998
2014-01-03,74.421961,35.209856,1831.369995
2014-01-06,74.827786,34.465786,1826.77002
2014-01-07,74.292647,34.732887,1837.880005
2014-01-08,74.763132,34.112826,1837.4899899999998
2014-01-09,73.808402,33.89342,1838.130005
2014-01-10,73.315905,34.379931,1842.369995
2014-01-13,73.699725,33.368755,1819.199951
2014-01-14,75.166209,34.131904999999996,1838.880005
2014-01-15,76.67533399999999,35.066764,1848.380005
2014-01-16,76.247499,35.190777000000004,1845.890015
2014-01-17,74.379312,34.70427,1838.699951
2014-01-21,75.534887,34.50394,1843.800049
2014-01-22,75.87055500000001,34.274997,1844.859985
2014-01-23,76.513003,34.39901,1828.459961
2014-01-24,75.122186,35.114464,1790.290039
2014-01-27,75.731617,34.37039,1781.560059
2014-01-28,69.678584,34.599336,1792.5
2014-01-29,68.887566,34.971371999999995,1774.199951
2014-01-30,68.75412299999999,35.16216,1794.189941
2014-01-31,68.866928,36.097019,1782.589966
2014-02-03,68.99486800000001,34.799662,1741.890015
2014-02-04,69.993622,34.675649,1755.199951
2014-02-05,70.51638100000001,34.170063,1751.640015
2014-02-06,70.92740400000001,34.513482,1773.430054
2014-02-07,71.919675,34.875979,1797.02002
2014-02-10,73.208108,35.104921999999995,1799.839966
2014-02-11,74.1727,35.457878,1819.75
2014-02-12,74.167165,35.744063,1819.2600100000002
2014-02-13,75.344882,35.877614,1829.8299559999998
2014-02-14,75.28399499999999,35.887151,1838.630005
2014-02-18,75.56077900000001,35.964038,1840.7600100000002
2014-02-19,74.367836,36.050537,1828.75
2014-02-20,73.507035,36.2812,1839.780029
2014-02-21,72.69052099999999,36.502251,1836.25
2014-02-24,73.008826,36.223534,1847.609985
2014-02-25,72.249052,36.079372,1845.119995
2014-02-26,71.597223,36.012096,1845.160034
2014-02-27,73.02543399999999,36.386921,1854.290039
2014-02-28,72.827527,36.819413,1859.449951
2014-03-03,73.037888,36.310032,1845.72998
2014-03-04,73.51948900000001,36.91552,1873.910034
2014-03-05,73.674492,36.627194,1873.810059
2014-03-06,73.451677,36.665638,1877.030029
2014-03-07,73.40878000000001,36.425365,1878.040039
2014-03-10,73.475202,36.348476,1877.1700440000002
2014-03-11,74.19069,36.540695,1867.630005
2014-03-12,74.26265500000001,36.780968,1868.199951
2014-03-13,73.437841,36.415753,1846.339966
2014-03-14,72.613019,36.233146000000005,1841.130005
2014-03-17,72.896728,36.569527,1858.8299559999998
2014-03-18,73.54163199999999,38.011164,1872.25
2014-03-19,73.52226,37.742059999999995,1860.77002
2014-03-20,73.167976,38.760818,1872.0100100000002
2014-03-21,73.745068,38.597429999999996,1866.52002
2014-03-24,74.61971199999999,38.924202,1857.439941
2014-03-25,75.422383,38.770427000000005,1865.619995
2014-03-26,74.70136,38.241828000000005,1852.560059
2014-03-27,74.38029,37.828558,1849.040039
2014-03-28,74.297252,38.731983,1857.619995
2014-03-31,74.28064499999999,39.395138,1872.339966
2014-04-01,74.960154,39.808403999999996,1885.52002
2014-04-02,75.08470600000001,39.741128,1890.9000239999998
2014-04-03,74.56435400000001,39.414357,1888.77002
2014-04-04,73.599762,38.318713,1865.089966
2014-04-07,72.444181,38.251437,1845.040039
2014-04-08,72.440034,38.270659,1851.959961
2014-04-09,73.392172,38.89537,1872.180054
2014-04-10,72.44556999999999,37.828558,1833.0799559999998
2014-04-11,71.909993,37.684393,1815.689941
2014-04-14,72.19645799999999,37.655561,1830.609985
2014-04-15,71.68164200000001,38.203383,1842.97998
2014-04-16,71.82695600000001,38.828094,1862.310059
2014-04-17,72.647624,38.453265,1864.8499760000002
2014-04-21,73.509807,38.385989,1871.890015
2014-04-22,73.58315400000001,38.434047,1879.550049
2014-04-23,72.62132700000001,38.145716,1875.390015
2014-04-24,78.57496,38.309104,1878.609985
2014-04-25,79.152052,38.357158,1863.4000239999998
2014-04-28,82.217446,39.279804,1869.430054
2014-04-29,81.97386999999999,38.933811,1878.3299559999998
2014-04-30,81.663872,38.828094,1883.949951
2014-05-01,81.856243,38.443656,1883.680054
2014-05-02,82.00847399999999,38.145716,1881.140015
2014-05-05,83.168195,37.895834,1884.660034
2014-05-06,82.261732,37.540231,1867.719971
2014-05-07,81.97386999999999,37.886221,1878.209961
2014-05-08,81.827751,38.097662,1875.630005
2014-05-09,81.486798,38.001554999999996,1878.47998
2014-05-12,82.501311,38.414823999999996,1896.6500239999998
2014-05-13,82.630736,39.121369,1897.449951
2014-05-14,82.646039,38.947155,1888.530029
2014-05-15,81.94325500000001,38.327714,1870.8499760000002
2014-05-16,83.152604,38.550328,1877.859985
2014-05-19,84.13789399999999,38.472896,1885.0799559999998
2014-05-20,84.154595,38.405146,1872.8299559999998
2014-05-21,84.377257,39.053618,1888.030029
2014-05-22,84.510851,38.81165,1892.4899899999998
2014-05-23,85.46552700000001,38.831008000000004,1900.530029
2014-05-27,87.06593000000001,38.898759000000005,1911.910034
2014-05-28,86.84048100000001,38.724540999999995,1909.780029
2014-05-29,88.422787,39.043941,1920.030029
2014-05-30,88.091577,39.624662,1923.569946
2014-06-02,87.48620799999999,39.479484,1924.969971
2014-06-03,88.723383,38.995548,1924.2399899999998
2014-06-04,89.73650699999999,39.024583,1927.880005
2014-06-05,90.088594,39.885988,1940.459961
2014-06-06,89.840885,40.147314,1949.439941
2014-06-09,91.27845500000001,39.944062,1951.27002
2014-06-10,91.81424399999999,39.789202,1950.790039
2014-06-11,91.434324,39.547234,1943.890015
2014-06-12,89.904899,39.276232,1930.109985
2014-06-13,88.920999,39.905346,1936.160034
2014-06-16,89.81722099999999,40.166672,1937.780029
2014-06-17,89.700327,40.340889000000004,1941.9899899999998
2014-06-18,89.797741,40.311854,1956.97998
2014-06-19,89.486011,40.176349,1959.47998
2014-06-20,88.560565,40.340889000000004,1962.869995
2014-06-23,88.48263100000001,40.64093,1962.609985
2014-06-24,87.946842,40.408640000000005,1949.97998
2014-06-25,88.024776,40.679642,1959.530029
2014-06-26,88.550822,40.379605,1957.219971
2014-06-27,89.602913,40.892575,1960.959961
2014-06-30,90.528358,40.360246999999994,1960.22998
2014-07-01,91.103107,40.524783,1973.319946
2014-07-02,91.06414699999999,40.553822,1974.619995
2014-07-03,91.599929,40.457032,1985.439941
2014-07-07,93.489795,40.64093,1977.6500239999998
2014-07-08,92.88581500000001,40.437675,1963.709961
2014-07-09,92.924782,40.331208000000004,1972.8299559999998
2014-07-10,92.58382900000001,40.350566,1964.680054
2014-07-11,92.75917700000001,40.737716,1967.569946
2014-07-14,93.957386,40.786109,1977.0999760000002
2014-07-15,92.85659100000001,41.08615,1973.280029
2014-07-16,92.330546,42.663782,1981.569946
2014-07-17,90.684219,43.099321,1958.119995
2014-07-18,91.989593,43.254181,1978.219971
2014-07-21,91.512258,43.399363,1973.630005
2014-07-22,92.272099,43.389686,1983.530029
2014-07-23,94.678267,43.428398,1987.0100100000002
2014-07-24,94.522398,42.973501,1987.97998
2014-07-25,95.14585799999999,43.070285999999996,1978.339966
2014-07-28,96.46096700000001,42.557316,1978.910034
2014-07-29,95.837508,42.479884000000006,1969.949951
2014-07-30,95.613456,42.179846000000005,1970.069946
2014-07-31,93.129354,41.773338,1930.6700440000002
2014-08-01,93.645656,41.482978,1925.1500239999998
2014-08-04,93.11961,41.976591,1938.9899899999998
2014-08-05,92.661763,41.695910999999995,1920.209961
2014-08-06,92.505895,41.366834000000004,1920.2399899999998
2014-08-07,92.496107,41.841089000000004,1909.569946
2014-08-08,92.750642,41.812053999999996,1931.589966
2014-08-11,93.97439399999999,41.812053999999996,1936.9200440000002
2014-08-12,93.954817,42.121773,1933.75
2014-08-13,95.198146,42.663782,1946.719971
2014-08-14,95.452689,42.847676,1955.180054
2014-08-15,95.922613,43.350970000000004,1955.060059
2014-08-18,97.077836,43.660689,1971.7399899999998
2014-08-19,98.419064,44.147649,1981.5999760000002
2014-08-20,98.458225,43.77756,1986.5100100000002
2014-08-21,98.468017,44.040517,1992.369995
2014-08-22,99.192476,43.972344,1988.4000239999998
2014-08-25,99.40785799999999,43.991819,1997.9200440000002
2014-08-26,98.771505,43.835992,2000.02002
2014-08-27,99.985465,43.699644,2000.119995
2014-08-28,100.102948,43.709386,1996.7399899999998
2014-08-29,100.347699,44.245039,2003.369995
2014-09-02,101.130903,43.913907,2002.280029
2014-09-03,96.862454,43.787296999999995,2000.719971
2014-09-04,96.059673,44.079471000000005,1997.6500239999998
2014-09-05,96.891823,44.712519,2007.709961
2014-09-08,96.29463100000001,45.257913,2001.540039
2014-09-09,95.93239799999999,45.540346,1988.439941
2014-09-10,98.879196,45.618262,1995.689941
2014-09-11,99.300167,45.774088,1997.449951
2014-09-12,99.525341,45.481914,1985.540039
2014-09-15,99.495964,45.033913,1984.130005
2014-09-16,98.742136,45.540346,1998.97998
2014-09-17,99.447019,45.306609,2001.569946
2014-09-18,99.652608,45.462435,2011.359985
2014-09-19,98.840035,46.280525,2010.4000239999998
2014-09-22,98.937934,45.832524,1994.290039
2014-09-23,100.484758,45.345566,1982.77002
2014-09-24,99.613447,45.852003,1998.300049
2014-09-25,95.814922,44.839129,1965.9899899999998
2014-09-26,98.634445,45.199477,1982.8499760000002
2014-09-29,98.007885,45.228693,1977.800049
2014-09-30,98.634445,45.150782,1972.290039
2014-10-01,97.097413,44.702781,1946.160034
2014-10-02,97.802295,44.56643,1946.1700440000002
2014-10-03,97.528176,44.887824,1967.9000239999998
2014-10-06,97.528176,44.887824,1964.819946
2014-10-07,96.67644200000001,44.342428999999996,1935.0999760000002
2014-10-08,98.683398,45.559825,1968.890015
2014-10-09,98.89877299999999,44.654082,1928.209961
2014-10-10,98.614869,42.881554,1906.130005
2014-10-13,97.71418100000001,42.511468,1874.7399899999998
2014-10-14,96.67644200000001,42.58938,1877.699951
2014-10-15,95.49185,42.092684000000006,1862.4899899999998
2014-10-16,94.238729,41.625204,1862.7600100000002
2014-10-17,95.619118,42.49199,1886.7600100000002
2014-10-20,97.665236,42.930253,1904.0100100000002
2014-10-21,100.31833,43.709386,1941.280029
2014-10-22,100.82740799999999,43.222427,1927.109985
2014-10-23,102.628775,43.845733,1950.819946
2014-10-24,103.01058499999999,44.926782,1964.5799559999998
2014-10-27,102.90289399999999,44.712519,1961.630005
2014-10-28,104.498665,45.277392,1985.050049
2014-10-29,105.08606499999999,45.403999,1982.300049
2014-10-30,104.733631,44.848865999999994,1994.6500239999998
2014-10-31,105.73220900000001,45.725393,2018.050049
2014-11-03,107.102814,46.20261,2017.810059
2014-11-04,106.31960900000001,46.32922,2012.0999760000002
2014-11-05,106.574152,46.611657,2023.569946
2014-11-06,106.878957,47.429747,2031.209961
2014-11-07,107.183769,47.410269,2031.9200440000002
2014-11-10,107.00678400000001,47.61479,2038.2600100000002
2014-11-11,107.862204,47.595310999999995,2039.680054
2014-11-12,109.38623999999999,47.507659000000004,2038.25
2014-11-13,110.92993799999999,48.316012,2039.3299559999998
2014-11-14,112.267154,48.286795,2039.819946
2014-11-17,112.080335,48.169923,2041.319946
2014-11-18,113.53554399999999,47.768099,2051.800049
2014-11-19,112.748943,47.258468,2048.719971
2014-11-20,114.36146799999999,47.728896,2052.75
2014-11-21,114.518791,47.023252,2063.5
2014-11-24,116.642601,46.641028999999996,2069.409912
2014-11-25,115.62985800000001,46.523423,2067.030029
2014-11-26,117.006405,46.797838,2072.830078
2014-11-28,116.937578,46.856643,2067.560059
2014-12-01,113.14224399999999,47.650489,2053.439941
2014-12-02,112.70961299999999,47.49368,2066.550049
2014-12-03,113.98783700000001,47.12126,2074.330078
2014-12-04,113.55520600000001,47.866103,2071.919922
2014-12-05,113.07341699999999,47.454477000000004,2075.3701170000004
2014-12-08,110.516976,46.748836,2060.310059
2014-12-09,112.20816200000002,46.641028999999996,2059.820068
2014-12-10,110.07451,45.964789,2026.140015
2014-12-11,109.75004399999999,46.229402,2035.3299559999998
2014-12-12,107.89170800000001,46.013791999999995,2002.3299559999998
2014-12-15,106.41683700000002,45.739371999999996,1989.630005
2014-12-16,104.961628,44.259484,1972.7399899999998
2014-12-17,107.577069,44.827921,2012.890015
2014-12-18,110.76278700000002,46.572425,2061.22998
2014-12-19,109.90736000000001,46.709633000000004,2070.649902
2014-12-22,111.04793000000001,47.023252,2078.540039
2014-12-23,110.65463000000001,47.483881,2082.169922
2014-12-24,110.13351000000002,47.180061,2081.8798829999996
2014-12-26,112.080335,46.925247,2088.77002
2014-12-29,112.001681,46.503821,2090.570068
2014-12-30,110.634961,46.082396,2080.350098
2014-12-31,108.53081200000001,45.523762,2058.899902
2015-01-02,107.498407,45.827578,2058.199951
2015-01-05,104.470005,45.406156,2020.5799559999998
2015-01-06,104.479839,44.739715000000004,2002.609985
2015-01-07,105.944875,45.308147999999996,2025.9000239999998
2015-01-08,110.015518,46.641028999999996,2062.139893
2015-01-09,110.13351000000002,46.249004,2044.810059
2015-01-12,107.41974599999999,45.670769,2028.2600100000002
2015-01-13,108.373497,45.435556,2023.030029
2015-01-14,107.96053500000001,45.043531,2011.27002
2015-01-15,105.030455,44.573103,1992.6700440000002
2015-01-16,104.21435799999999,45.31795,2019.4200440000002
2015-01-20,106.89862600000001,45.464957,2022.550049
2015-01-21,107.71472299999999,45.004328,2032.119995
2015-01-22,110.516976,46.190203000000004,2063.149902
2015-01-23,111.08726100000001,46.239205,2051.820068
2015-01-26,111.205246,46.072593,2057.090088
2015-01-27,107.31158799999999,41.809336,2029.550049
2015-01-28,113.378221,40.368646999999996,2002.160034
2015-01-29,116.90808200000001,41.172296,2021.25
2015-01-30,115.19723400000001,39.594403,1994.9899899999998
2015-02-02,116.642601,40.456853,2020.8499760000002
2015-02-03,116.66226999999999,40.770471,2050.030029
2015-02-04,117.55702099999999,41.005687,2041.5100100000002
2015-02-05,118.39608,41.603524,2062.52002
2015-02-06,117.399079,41.564321,2055.469971
2015-02-09,118.17891100000001,41.515319,2046.7399899999998
2015-02-10,120.449299,41.750531,2068.590088
2015-02-11,123.272485,41.53492,2068.530029
2015-02-12,124.832148,42.230762,2088.47998
2015-02-13,125.44417,42.995207,2096.98999
2015-02-17,126.18451599999999,43.01495,2100.340088
2015-02-18,127.06305800000001,42.965595,2099.679932
2015-02-19,126.79653,42.935984999999995,2097.449951
2015-02-20,127.833017,43.291318,2110.300049
2015-02-23,131.287963,43.577559,2109.659912
2015-02-24,130.468645,43.518335,2115.47998
2015-02-25,127.13215,43.419634,2113.860107
2015-02-26,128.741172,43.488726,2110.73999
2015-02-27,126.80641100000001,43.281446,2104.5
2015-03-02,127.42829099999999,43.311059,2117.389893
2015-03-03,127.694819,42.718835999999996,2107.780029
2015-03-04,126.885368,42.501692,2098.530029
2015-03-05,124.78279599999999,42.551041999999995,2101.040039
2015-03-06,124.970345,41.810767,2071.26001
2015-03-09,125.503395,42.294411,2079.429932
2015-03-10,122.907252,41.485044,2044.160034
2015-03-11,120.66646899999999,41.435693,2040.2399899999998
2015-03-12,122.84801999999999,40.488141,2065.949951
2015-03-13,121.99908899999998,40.843474,2053.399902
2015-03-16,123.34158300000001,41.02114,2081.189941
2015-03-17,125.404684,41.159324,2074.280029
2015-03-18,126.816277,41.948951,2099.5
2015-03-19,125.85876200000001,41.741675,2089.27002
2015-03-20,124.27935900000001,42.324025,2108.100098
2015-03-23,125.57249399999999,42.304284,2104.419922
2015-03-24,125.059191,42.343765999999995,2091.5
2015-03-25,121.791793,40.922435,2061.050049
2015-03-26,122.640724,40.675676,2056.149902
2015-03-27,121.66346999999999,40.438790000000004,2061.02002
2015-03-30,124.74331000000001,40.428917999999996,2086.23999
2015-03-31,122.82828,40.132808000000004,2067.889893
2015-04-01,122.65059699999999,40.192031,2059.689941
2015-04-02,123.706823,39.767606,2066.959961
2015-04-06,125.710691,41.011268,2080.6201170000004
2015-04-07,124.38794399999999,40.991527000000005,2076.330078
2015-04-08,123.983218,40.882952,2081.899902
2015-04-09,124.93085900000001,40.942176,2091.179932
2015-04-10,125.46390900000002,41.179066,2102.060059
2015-04-13,125.217127,41.218544,2092.429932
2015-04-14,124.67421200000001,41.109974,2095.840088
2015-04-15,125.14802900000001,41.712061,2106.6298829999996
2015-04-16,124.54588000000001,41.613359,2104.98999
2015-04-17,123.14416100000001,41.08036,2081.179932
2015-04-20,125.957473,42.353635,2100.399902
2015-04-21,125.27636000000001,42.087134999999996,2097.290039
2015-04-22,126.96433999999999,42.432598999999996,2107.959961
2015-04-23,128.00082700000002,42.778059999999996,2112.929932
2015-04-24,128.602975,47.249323,2117.689941
2015-04-27,130.942462,47.407249,2108.919922
2015-04-28,128.87937,48.522597999999995,2114.76001
2015-04-29,126.984086,48.423896,2106.850098
2015-04-30,123.53901299999998,48.00934,2085.51001
2015-05-01,127.290094,48.029081,2108.290039
2015-05-04,127.04331200000001,47.614529,2114.48999
2015-05-05,124.180648,46.982824,2089.459961
2015-05-06,123.40081599999999,45.679939000000005,2080.149902
2015-05-07,124.16408600000001,46.094495,2088.0
2015-05-08,126.50343899999999,47.13088,2116.100098
2015-05-11,125.21481000000001,46.755806,2105.330078
2015-05-12,124.76875,46.736065,2099.1201170000004
2015-05-13,124.907525,47.012437,2098.47998
2015-05-14,127.821797,48.088305,2121.100098
2015-05-15,127.64337900000001,47.673747999999996,2122.72998
2015-05-18,129.050954,47.387508000000004,2129.199951
2015-05-19,128.932008,47.268298,2127.830078
2015-05-20,128.922086,47.268298,2125.850098
2015-05-21,130.240452,47.109343,2130.820068
2015-05-22,131.38038400000002,46.592753,2126.060059
2015-05-26,128.48593300000002,46.284782,2104.199951
2015-05-27,130.884759,47.298101,2123.47998
2015-05-28,130.627039,47.139148999999996,2120.790039
2015-05-29,129.140162,46.553014000000005,2107.389893
2015-06-01,129.397882,46.920589,2111.72998
2015-06-02,128.82297,46.612618,2109.600098
2015-06-03,128.981559,46.543077000000004,2114.070068
2015-06-04,128.22821299999998,46.056289,2095.840088
2015-06-05,127.524419,45.837728999999996,2092.830078
2015-06-08,126.68186499999999,45.430415999999994,2079.280029
2015-06-09,126.30518400000001,45.350941999999996,2080.149902
2015-06-10,127.752417,46.304652000000004,2105.199951
2015-06-11,127.464946,46.135763,2108.860107
2015-06-12,126.057372,45.668845000000005,2094.110107
2015-06-15,125.80955900000001,45.182053,2084.429932
2015-06-16,126.48361000000001,45.529763,2096.290039
2015-06-17,126.18623899999999,45.668845000000005,2100.439941
2015-06-18,126.761159,46.413932,2121.23999
2015-06-19,125.49235900000001,45.797990999999996,2109.98999
2015-06-22,126.493524,45.92714,2122.850098
